project_id,project_name,action_description,action_status,action_gyr,risk_description,milestone_description,gyr_constraint,gyr_status,previous_gyr_status,gyr_comments,project_created_at
127,"Update POS Systems",NULL,NULL,NULL,"There is a risk that the security portion of the POS will add days and dollars to  the project",NULL,scope,yellow,green,NULL,"2022-11-08 17:20:10"
127,"Update POS Systems",NULL,NULL,NULL,"There is a risk that the security portion of the POS will add days and dollars to  the project",NULL,schedule,green,green,NULL,"2022-11-08 17:20:10"
127,"Update POS Systems",NULL,NULL,NULL,"There is a risk that the security portion of the POS will add days and dollars to  the project",NULL,budget,yellow,green,NULL,"2022-11-08 17:20:10"
127,"Update POS Systems",NULL,NULL,NULL,"There is a risk that the security portion of the POS will add days and dollars to  the project",NULL,quality,yellow,NULL,"need to review scope","2022-11-08 17:20:10"
128,"RFP Project 2",NULL,NULL,NULL,NULL,NULL,overall,green,NULL,NULL,"2022-11-08 17:20:40"
128,"RFP Project 2",NULL,NULL,NULL,NULL,NULL,scope,green,NULL,NULL,"2022-11-08 17:20:40"
128,"RFP Project 2",NULL,NULL,NULL,NULL,NULL,budget,green,NULL,NULL,"2022-11-08 17:20:40"
128,"RFP Project 2",NULL,NULL,NULL,NULL,NULL,schedule,green,NULL,NULL,"2022-11-08 17:20:40"
129,"RFP Project 3",NULL,NULL,NULL,NULL,NULL,overall,green,NULL,NULL,"2022-11-08 17:21:11"
129,"RFP Project 3",NULL,NULL,NULL,NULL,NULL,scope,green,NULL,NULL,"2022-11-08 17:21:11"
129,"RFP Project 3",NULL,NULL,NULL,NULL,NULL,budget,green,NULL,NULL,"2022-11-08 17:21:11"
129,"RFP Project 3",NULL,NULL,NULL,NULL,NULL,schedule,green,NULL,NULL,"2022-11-08 17:21:11"
130,new,NULL,NULL,NULL,NULL,NULL,overall,green,NULL,NULL,"2022-11-09 10:07:33"
130,new,NULL,NULL,NULL,NULL,NULL,scope,green,NULL,NULL,"2022-11-09 10:07:33"
130,new,NULL,NULL,NULL,NULL,NULL,budget,green,NULL,NULL,"2022-11-09 10:07:33"
130,new,NULL,NULL,NULL,NULL,NULL,schedule,green,NULL,NULL,"2022-11-09 10:07:33"
131,"Project 1",NULL,NULL,NULL,NULL,NULL,overall,green,NULL,NULL,"2023-01-27 12:56:33"
131,"Project 1",NULL,NULL,NULL,NULL,NULL,scope,green,NULL,NULL,"2023-01-27 12:56:33"
131,"Project 1",NULL,NULL,NULL,NULL,NULL,budget,green,NULL,NULL,"2023-01-27 12:56:33"
131,"Project 1",NULL,NULL,NULL,NULL,NULL,schedule,green,NULL,NULL,"2023-01-27 12:56:33"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",overall,green,NULL,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",scope,green,NULL,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",budget,green,NULL,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",schedule,green,NULL,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",overall,yellow,green,"Our project involved addressing a technological uncertainty related to the effect of importing a project plan in CSV format into our project work tracking application. We identified that our existing system had limited functionality for importing project plans, and we were uncertain about the compatibility of the CSV file format and structure with our application.","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",overall,red,yellow,"Overall, our R&D efforts focused on addressing the technological uncertainties related to importing project plans in CSV format, through systematic experimentation, prototyping, and innovation. The resulting custom software module and enhanced application functionality represent a significant innovation and a new solution to the technological challenges faced by our organization Overall, our R&D efforts focused on addressing the technological uncertainties","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",overall,yellow,red,"existing system had limited functionality for importing project plans, and we were uncertain about the compatibility of the CSV file format and structure with our application.

To address this uncertainty, we undertook significant experimentation, prototyping, and innovation efforts. We formulated a hypothesis about the compatibility of different CSV file formats and structures with our application, and tested this hypothesis through systematic experimentation. Through this process, we developed a custom CSV import module that seamlessly integrated with our project work tracking application.

Our R&D efforts focused on developing a new and novel solution to the technological uncertainty, which could not be resolved using standard practice or existing knowledge. By developing a custom software module and implementing enhanced functionality for manipulating and analyzing the data within our application, we were able to significantly improve our project management processes.

Overall, our R&D efforts focused on addressing the technological uncertainties related to importing project plans in CSV format, through systematic experimentation, prototyping, and innovation. The resulting custom software module and enhanced application functionality represent a significant innovation and a new solution to the technological challenges faced by our organization.","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",overall,red,yellow,"This needs to re- assessed with the executive","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",overall,yellow,red,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",overall,green,yellow,"all good","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",schedule,yellow,green,"issues but small","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",overall,yellow,green,"having some difficulties meeting schedule with the service IT group","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",procurement,green,NULL,"Procurement done for now","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",budget,red,green,"May need more funds to compensate for changes to be made. Meeting set for Oct 28","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Product Order Complete",budget,yellow,red,"Will need to meet to assess next steps","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",overall,green,NULL,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",scope,green,NULL,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",budget,green,NULL,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",schedule,green,NULL,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",overall,yellow,green,"Our project involved addressing a technological uncertainty related to the effect of importing a project plan in CSV format into our project work tracking application. We identified that our existing system had limited functionality for importing project plans, and we were uncertain about the compatibility of the CSV file format and structure with our application.","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",overall,red,yellow,"Overall, our R&D efforts focused on addressing the technological uncertainties related to importing project plans in CSV format, through systematic experimentation, prototyping, and innovation. The resulting custom software module and enhanced application functionality represent a significant innovation and a new solution to the technological challenges faced by our organization Overall, our R&D efforts focused on addressing the technological uncertainties","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",overall,yellow,red,"existing system had limited functionality for importing project plans, and we were uncertain about the compatibility of the CSV file format and structure with our application.

To address this uncertainty, we undertook significant experimentation, prototyping, and innovation efforts. We formulated a hypothesis about the compatibility of different CSV file formats and structures with our application, and tested this hypothesis through systematic experimentation. Through this process, we developed a custom CSV import module that seamlessly integrated with our project work tracking application.

Our R&D efforts focused on developing a new and novel solution to the technological uncertainty, which could not be resolved using standard practice or existing knowledge. By developing a custom software module and implementing enhanced functionality for manipulating and analyzing the data within our application, we were able to significantly improve our project management processes.

Overall, our R&D efforts focused on addressing the technological uncertainties related to importing project plans in CSV format, through systematic experimentation, prototyping, and innovation. The resulting custom software module and enhanced application functionality represent a significant innovation and a new solution to the technological challenges faced by our organization.","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",overall,red,yellow,"This needs to re- assessed with the executive","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",overall,yellow,red,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",overall,green,yellow,"all good","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",schedule,yellow,green,"issues but small","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",overall,yellow,green,"having some difficulties meeting schedule with the service IT group","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",procurement,green,NULL,"Procurement done for now","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",budget,red,green,"May need more funds to compensate for changes to be made. Meeting set for Oct 28","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Pieces Received",budget,yellow,red,"Will need to meet to assess next steps","2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Prep for Install Complete",overall,green,NULL,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Prep for Install Complete",scope,green,NULL,NULL,"2023-02-09 12:26:40"
132,"Marketing Conference",NULL,NULL,NULL,"for the first time this will be the only project that has resource constraints","Prep for Install Complete",budget,green,NULL,NULL,"2023-02-09 12:26:40"
